,ID,Address,Type,Price,Bedrooms,Bathrooms,Parking Space,Land Size,Building Size,Features,Description,Agents,Office,URL,Image
144,436148376,"11/63 Victoria Rd, Parramatta, NSW 2150",Unit,376.0,1,1,1,383.18,78.0,Air conditioning Balcony Built-in wardrobes Dishwasher Garage spaces  ,"Property ID. 39606
Send an online enquiry then check your email for a link to apply.

. . . . . . . . . . . . . . . . . . . . . . .

Well appointed one bedroom apartment is being offered at a below market rental and is available for a long term tenancy.

Located within close walking distance to Parramatta CBD the apartment provides comfortable and convenient living in a secure block.

Located on the First Floor, with visitor entry via security intercom. Easy to maintain internal modern surfaces contributes to the easy living.

Features:
- Large open living room with balcony
- 1 bedroom includes build in robe
- Polyurethane kitchen with stone bench tops and gas appliances
- Internal laundry fitted with wash tub and dryer
- Split system air conditioning
- Security entry
- Under cover car parking

Applications only accepted on Axis Housing Application Form and after inspection of property.

To be eligible for these properties, your household income must be no more than certain limits as this project is participating in the National Rental Affordability Scheme.

*** NOTE â€“ APPLICANTS COMBINED INCOME LIMITS APPLY - The rent is discounted from normal market rent under the National Rental Affordability Scheme (NRAS) program. The income limits vary depending on the number of people in the household. To be eligible, applicants must also be Australian Citizens and/or permanent residents.

Maximum Household Income examples:

One adult $54,643
Two adults $75,548
Sole parent with 1 child $75,601

Applications only accepted on Axis Housing Application Form and after inspection of property.","Cubbi (39606)
13006009...",,https://www.realestate.com.au/property-unit-nsw-parramatta-436148376,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ad42bd89405ded48086945d841c8b4c4a85983b911785c4362116b125c24c520/image.jpg"
145,436148392,"6/1 Campbell Street, Parramatta, NSW 2150",Apartment,320.0,2,1,1,383.18,78.0,Carport spaces  ,"Cheapest 2 bedroom unit for rent in Parramatta.
* 2 minutes to Westfield / Train Station
* Close to schools
* Shared laundry or room for your machine in your unit.
* 1 car space

APPLY ONLINE by entering this link into your browser: https://t-app.com.au/crintl

Disclaimer: This information is provided from the vendor and collected from third parties. C&R Realty International does not guarantee, warrant, and/or represent that information contained in this advertising and marketing document is correct. Any interested parties should make their own enquiries as to the accuracy of the information. We exclude all inferred or implied terms, conditions and warranties arising out of this document and any liability for loss or damage arising there from.

Disclaimer:
DISCLAIMER
Disclaimer: This information is provided by the vendor and collected from third parties. C&R Realty International does not guarantee, warrant, and/or represent that information contained in this advertising and marketing document is correct. Any interested parties should make their own inquiries as to the accuracy of the information. We exclude all inferred or implied terms, conditions, and warranties arising out of this document and any liability for loss or damage arising therefrom.

å…è²¬è²æ˜Žï¼šä»¥ä¸Šè³‡æ–™ç”±è³£æ–¹æä¾›ä»¥åŠå¾žç¬¬ä¸‰æ–¹æ”¶é›†ã€‚ç’°çƒåœ°ç”¢ä¸ä¿è­‰ï¼Œä¸æ“”ä¿åŠ/æˆ–ä¸ä»£è¡¨æ­¤è³‡æ–™,å»£å‘Šæ‰€è¼‰çš„è³‡è¨Šæ˜¯æ­£ç¢ºç„¡èª¤ã€‚ä»»ä½•æœ‰é—œäººå£«éƒ½æ‡‰è©²å°ä¿¡æ¯çš„æº–ç¢ºæ€§é€²è¡Œè‡ªå·±çš„è©¢å•ã€‚æˆ‘å€‘æŽ’é™¤å› æä¾›æœ¬æ–‡ä»¶åŠæ‰€è¼‰çš„è³‡è¨Š,è€Œç”¢ç”Ÿçš„æ‰€æœ‰æŽ¨æ–·æˆ–æš—ç¤ºçš„æ¢æ¬¾ï¼Œæ¢ä»¶å’Œä¿è­‰ï¼Œä»¥åŠç”±æ­¤ç”¢ç”Ÿçš„ä»»ä½•æå¤±æˆ–æå®³çš„è²¬ä»»ã€‚","Matthew Wong
04492569...
Elsie Fung
04248666...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436148392,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4a87d6b99b989a195033a45d6fe10a65bb7a25d92c6c57d57615f2fb804a7295/image.jpg"
146,435013663,"607/2 River Road, Parramatta, NSW 2150",Apartment,600.0,1,1,1,383.18,78.0,Air conditioning Balcony Built-in wardrobes Carport spaces  Dishwasher Floorboards Intercom Secure parking Toilets  ,"High Level, water front 1 bedroom Apartment

This water front apartment located at beautiful river side, high level nice view, walk to the Parramatta Wharf, shopping, school and train station.

Feature
- open planned living/dining area
- Modern Bathroom
- Internal laundry with dryer
- Gas cooking kitchen with dishwasher &oven
- Large balcony
- Air condition and security car space","(Dannie) Jk Lin
04516081...
(Lala)Jianna Huang
04506430...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-435013663,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d312d479e102d47f42af9b664f877932e0159ebc164a067bb60e61e581fad5f2/image.jpg"
147,436130976,"Address available on request, Parramatta, NSW 2150",Studio,725.0,2,1,1,383.18,78.0,Broadband Built-in wardrobes Gym Living areas  Outdoor entertaining area Outdoor spa Study Swimming pool - in-ground Workshop ,"To enquire, please email or call 1300 815 051 and enter code 1193

Live, work, study in Parramatta choose this studio in a five-star resort. The apartment comes with swimming pool, spa, steam and sauna and workout area. Stylish king bed plus en-suite, flat screen TV, study desk. Kitchenette equipped with two burner cooktop, a microwave, a mini fridge, some light cookware and utensils. Free WiFi, all utilities are included in the rent.

Studio can be available from around mid-April.

To enquire, please email or call 1300 815 051 and enter code 1193","Property Now
13008150...",,https://www.realestate.com.au/property-studio-nsw-parramatta-436130976,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e55c35cd3fe5dcef3b1e947364122cc0bc086d88b3c05b6d4968e3f0cbc0640f/image.jpg"
148,436119500,"901A/8 Cowper Street, Parramatta, NSW 2150",Apartment,800.0,3,2,1,383.18,78.0,Air conditioning Balcony Built-in wardrobes Dishwasher Ensuites  Gas heating Gym Indoor spa Intercom Open car spaces  Outdoor spa Pay TV access Rumpus room Secure parking Study Swimming pool - above ground Swimming pool - in-ground Toilets 2 ,"This luxury 2 bedroom apartments plus one big study room/the third bedroom located in the sought-after street --- Cowper St., is 3 minutes to the train station, and close to the shopping centre. It includes the following features:

* Security building with the recreational facilities: Gym, swimming pool;
* Spacious living room and the bedrooms;
* Air-conditioning; North facing, sunny and bright;
* Extra big study room, separate dinning room;
* Open Kitchen with gas cook top, oven, dishwasher and stainless appliance;
* Good size bedrooms with built-in, Ensuite
* Internal laundry and 1 parking space;

Don't miss out such nice property for your home. For more details or book a private inspection, please contact Mirenty on 0405400912 or Winnie on 0422 657 848","Winnie Huang
04226578...
Mirenty Rusli
04054009...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436119500,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e9afa0804bcc20a5ad4e8807b427e2c76b69f2bb9d5e752b358547691d97ce22/image.jpg"
149,422107686,"604/8 River Road West, Parramatta, NSW 2150",Apartment,640.0,2,2,1,383.18,78.0,Air conditioning Alarm system Broadband Built-in wardrobes Carport spaces  Dishwasher Gas heating Intercom Secure parking ,"This oversized and modern apartment is located in one of the Parramatta's premier residential district, mere minutes journey to Parramatta CBD and Western Sydney University. Situated in a new complex with security intercom, the apartments features modern kitchen and bathroom fixtures. Riverside walking and cycling paths to maintain work-life balance.

With carpets throughout and vertical blinds, this apartment sports an open plan living area, modern tiled bathrooms and flow through balcony -  perfect for that morning or afternoon coffee. Located minutes away from M4 Motorway and James Ruse Drive- ideal residents if you require easy direct access to City, Castle Hill, Parramatta.

This accommodation comprises:

- Practical open living space - carpeted throughout

- Bedroom - including built in wardrobes

- Bathrooms - including shower unit

- Car Space - undercover allocated space

- Laundry - Internal facility including dryer

- Kitchen - gas stove facility


 ","(Tony) Zhenguo Liu
04300105...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-422107686,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b0b5b0e962ab7c8bba55fea94948c34ef499237d7593d8c220298de9cb52399f/image.jpg"
150,436118692,"20/42-44 Macarthur Street, Parramatta, NSW 2150",Apartment,510.0,2,1,1,383.18,78.0,Carport spaces  Ensuites  ,"Located 5 minutes walk from Parramatta CBD. This brand new apartment is a must see! Featuring two large bedrooms main with ensuite, large open plan kitchen and living area, well appointed main bathroom. With R/V Cycle heating and cooling and secure parking this is a must to inspect.

Air Conditioning
Built-In Wardrobes
Close to Schools
Close to Shops
Close to Transport
Area Views
Car Parking - Basement
Carpeted

Should you have any interest, please call C&R realty international at (02) 9633 3922

Disclaimer:
DISCLAIMER
Disclaimer: This information is provided by the vendor and collected from third parties. C&R Realty International does not guarantee, warrant, and/or represent that information contained in this advertising and marketing document is correct. Any interested parties should make their own inquiries as to the accuracy of the information. We exclude all inferred or implied terms, conditions, and warranties arising out of this document and any liability for loss or damage arising therefrom.

å…è²¬è²æ˜Žï¼šä»¥ä¸Šè³‡æ–™ç”±è³£æ–¹æä¾›ä»¥åŠå¾žç¬¬ä¸‰æ–¹æ”¶é›†ã€‚ç’°çƒåœ°ç”¢ä¸ä¿è­‰ï¼Œä¸æ“”ä¿åŠ/æˆ–ä¸ä»£è¡¨æ­¤è³‡æ–™,å»£å‘Šæ‰€è¼‰çš„è³‡è¨Šæ˜¯æ­£ç¢ºç„¡èª¤ã€‚ä»»ä½•æœ‰é—œäººå£«éƒ½æ‡‰è©²å°ä¿¡æ¯çš„æº–ç¢ºæ€§é€²è¡Œè‡ªå·±çš„è©¢å•ã€‚æˆ‘å€‘æŽ’é™¤å› æä¾›æœ¬æ–‡ä»¶åŠæ‰€è¼‰çš„è³‡è¨Š,è€Œç”¢ç”Ÿçš„æ‰€æœ‰æŽ¨æ–·æˆ–æš—ç¤ºçš„æ¢æ¬¾ï¼Œæ¢ä»¶å’Œä¿è­‰ï¼Œä»¥åŠç”±æ­¤ç”¢ç”Ÿçš„ä»»ä½•æå¤±æˆ–æå®³çš„è²¬ä»»ã€‚","Matthew Wong
04492569...
Elsie Fung
04248666...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436118692,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a5b59db64971e420ecd5a34d3bfb759df93afe25a83229aa78e5c2f7cacee324/image.jpg"
151,423790954,"2306/1A Morton Street, Parramatta, NSW 2150",Apartment,580.0,2,2,1,383.18,78.0,Air conditioning Balcony Built-in wardrobes Dishwasher Garage spaces  Intercom Secure parking ,"Set by the cosy river bank of Parramatta River. Take this great opportunity and be the one to enjoy these luxurious apartments in a rural surrounding.

""River Vista"" is a fascinating development offering a great number of oversized apartments. Set next to Macarthur Girls High School and in close range to University of Western Sydney and Parramatta CBD. Take the free shuttle bus and enjoy the convenience of public transport, shopping centres, restaurants and tons of other amenities.

Apartment features:
*Good sized bedrooms with built-in robes and ensuite in main.
*Tiled floor through out living area and kitchen, carpet in bedrooms.
*Large living area with sun-light-catching floor to ceiling window doors.
*Open and semi-open plan kitchens with stone bench top, gas stove cooking top and stainless steel appliances.
*Fine finish floor to ceiling tiled bathrooms and vanity.
*Ducted air-conditioning system through out the apartment.
*Internal laundry with dryer included.
*Generous sized balcony/courtyard.
*Secure building with restricted access and intercom system.
*Underground car space with elevator access.","Eddie LIN
04107662...
Sally Lin
04165806...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-423790954,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/653e862ede2cd222327cfc8e51b323f6e1841491e77edca417f80f9e1e974fd7/image.jpg"
152,436097108,"85/68 Macarthur Street, Parramatta, NSW 2150",Apartment,600.0,3,2,2,383.18,78.0,Garage spaces 2 Toilets  ,"Sydney Property Realtors presents 85/68 Macarthur Street, Parramatta, NSW 2150

Please call us on 0420 388 102 for more information.

Supremely positioned on the fringe of the Parramatta CBD and within a comfortable walk to railway station, Rivercat ferry wharf, city bus, parks, Macarthur Girl's High & Western Sydney University, vibrant cafes and restaurants plus so much more.

Features:
- Three good size bedrooms
- Main bedroom with en-suite and courtyard access
- Main bathroom with shower & bath
- Floor boards throughout for convenience
- Open plan living area opening onto the huge, North-West facing courtyard perfect for entertaining guests
- Split system air conditioning
- Well designed and modern kitchen with gas cooking, polyurethane cupboards, granite bench tops and dishwasher
- Internal laundry with clothes dryer

Available from April 2023
Please call us on 0420 388 102 for more information.","Nilam Nayak
04203881...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436097108,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/daba3954d86c74051ca735332dfe0e33668ebc5b1f4163a997825b6876e9d9ea/image.jpg"
153,422416338,"701/6 River Road West, Parramatta, NSW 2150",Apartment,650.0,2,2,1,383.18,78.0,Air conditioning Broadband Built-in wardrobes Carport spaces  Courtyard Dishwasher Fully fenced Intercom Secure parking ,"Don't miss out!

Property Investors Alliance is delighted to present this exciting property.

This oversized and modern apartment is located in one of the Parramatta's premier residential district, mere minutes journey to Parramatta CBD and Western Sydney University. Situated in a new complex with security intercom, the apartments features modern kitchen and bathroom fixtures. Riverside walking and cycling paths to maintain work-life balance.

With carpets throughout and vertical blinds, this apartment sports an open plan living area, modern tiled bathrooms and flow through balcony -  perfect for that morning or afternoon coffee. Located minutes away from M4 Motorway and James Ruse Drive- ideal residents if you require easy direct access to City, Castle Hill, Parramatta.

This accommodation comprises:

- Practical open living space - carpeted throughout

- Bedroom - including built in wardrobes

- Bathrooms - including shower unit

- Car Space - undercover allocated space

- Laundry - Internal facility including dryer

- Kitchen - gas stove facility","(Tony) Zhenguo Liu
04300105...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-422416338,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b0b5b0e962ab7c8bba55fea94948c34ef499237d7593d8c220298de9cb52399f/image.jpg"
154,424086334,"10/32 Tennyson Street, Parramatta, NSW 2150",Apartment,580.0,2,2,2,383.18,78.0,Air conditioning Built-in wardrobes Carport spaces 2 Gas heating Intercom Secure parking ,"This fantastic ground floor apartment boasting a practical layout with effortless indoor/outdoor living.

â€¢ Two great sized bedrooms, both with built-ins and main with ensuite
â€¢ Open plan living and dining area with split system A/C that flows out to a great wrap around entertaining yard area 
â€¢ Modern kitchen with stone benchtops, pantry, gas cook-top and stainless steel appliances
â€¢ Tiled to ceiling bathroom with separate bath and shower and internal laundry
â€¢ Secure tandem basement parking with separate lock up storage cage
â€¢ Other features include a security building with video intercom and alarm system

Convenient Location,

- Located in Parramatta, the apartment is opposite to University of Western Sydney.
- 6 minute walk to bus stop with buses to the city and Parramatta area
- 15 minute walk to Train Station
- Walking distance to shopping centre, public schools, restaurants, medical clinics and other amenities.

Please contact David Ta on 0414 538 186 for more information. ","(Masy) Siying Ma
04889889...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-424086334,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d59460d0071010edb84e556df95978479f187ee2b57ed97f81133b4be1ba77dd/image.jpg"
155,426947102,"15/2-4 Pitt Street, Parramatta, NSW 2150",Apartment,580.0,2,1,1,383.18,78.0,Building size 78mÂ² Garage spaces  ,"Neat and tidy 2 bedroom unit presented handy location in parramatta, close to Parramatta CBD, Westfield Shopping Center, Train Station, School & Across Parramatta Park!

Unit consists of:
- Air-conditioner
- Two big bedrooms
- Internal laundry
- Combined lounge & dinning
- Undercover security parking and intercom

PLEASE VIEW OUR WEBSITE DAILY FOR UPDATED OPEN TIMES.

Cancellation of open for inspection times may occasionally occur due to unforeseen circumstances.

For more information, please email to office@novarealestate.com.au.

Disclaimer: NOVA REAL ESTATE has in preparing this document, used our best endeavours to ensure that all the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect of any errors, omissions, inaccuracies or misstatements contained in this document.","Nova Real Estate
04901637...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-426947102,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/80b7655e508d66c241b3b0a5b419adab86cda69560c39eff0014d70ed0f5eca4/image.jpg"
156,433399334,"1803/45 Macquarie Street, Parramatta, NSW 2150",Apartment,580.0,2,2,1,383.18,78.0,Carport spaces  ,"The Phone Code for this property is: 72098. Please quote this number when phoning or texting.

This luxurious over-sized two-bedroom apartment is located at the heart of Parramatta CBD within walking distance to Parramatta Westfield, Parramatta Railway Station and bus interchange, Bankwest Stadium, Parramatta Park and other local amenities.

This 5 stars hotel-style apartment V by Crown Group includes:

- Designer kitchen with stone benchtops, gas cooking & stainless steel appliances

- Ducted air conditioning, security video intercom & LED down lighting

- Stunning fully-tiled bathroom with recessed vanity & mirrored cabinets

- Well equipped European-style internal laundry

- Second bedroom with built-in robe

- Secure basement parking

- Additional storage room

- Security building with concierge in foyer, rooftop bar & restaurants at the door

- 25 meter Lap pool, Sauna, Spa, fully equipped gymnasium & games room

- Other facilities include library, conference & music rooms, gardens & movie room","For Rent
04888397...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-433399334,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/aa2c9daf66827bf52582254b560339769d44859b1d971f81e30129bde2c8483d/image.jpg"
157,436051072,"7307/1A Morton Street, Parramatta, NSW 2150",Apartment,580.0,1,1,1,383.18,78.0,Air conditioning Balcony Broadband Built-in wardrobes Dishwasher Garage spaces  Gym Intercom Secure parking Study ,"This modern, secure and private designer apartment is located in the 'River Vista' complex. It is conveniently located only a moment stroll to Macarthur Girls High School and within close proximity to University of Western Sydney, Parramatta CBD. Take advantage of the free shuttle bus to Parramatta Westfield and Train station. From the moment you step in, you will instantly feel at home from its modern interiors and Blue-Ribbon location. This is the perfect entertainer's pad with a spacious private outdoor balcony flowing from the living room. Inspection is a must!

Highlights:

- One large bedroom with a built-in wardrobe
- Modern designer kitchen with appliances including gas cooking and dishwasher
- Quiet location
- BBQ in common area and childrens playground
- Gym facility in complex
- Easy maintenance tiles in living area
- Stylish designer bathroom
- Internal laundry includes dryer
- Air-conditioning throughout
- An abundance of natural light
- Balcony ideal for entertaining
- Security building with intercom
- Allocated underground secure car space and storage
- Close to transport and Parramatta CBD

This property will be available from the 26th Feb for a 6 or 12 month lease with the option to extend.
bb
Contact Youie 0426 879 733 for more details and book for your private inspections.","Martina Wang
04518483...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-436051072,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a732f66249a9dca3d1342a4e6c1482829afe6404a02cba73d336dfa7909341bc/image.jpg"
158,436046300,"1104/88 Church Street, Parramatta, NSW 2150",Apartment,820.0,2,2,1,383.18,96.0,Alarm system Balcony Broadband Building size 96mÂ² Built-in wardrobes Carport spaces  Dishwasher Furnished Outdoor entertaining area ,"Deposit taken
Apartment: Two Bed + Study + Two Bath + 1 underground carspace. On level 11. Internal: 75 sqm, External balcony: 25 sqm
Location: 88 Church Street, Parramatta
3 min-walk to public transport (train station with express service (25mins to central station), light rail, bus interchange), Westfield Shopping Centre. Less than 10 min-walk to Western Sydney University, Office district, ferry wharf and a host of trendy cafes, pubs, bars and restaurants at Eat Street.
Fittings: Inbuilt modern kitchen fitted appliances, inbuilt wardrobe, air-conditioning, fridge and washing machine.
- Master bedroom features a walk-in robe, luxurious ensuite.
- Second bedroom is appointed with a built-in robe and balcony access.
- Both bathrooms showcases quality fittings
- Concealed laundry fitted with dryer, single secure car space, and storage space
- Ducted air conditioning, security intercom
- NBN, downlights and neutral dÃ©cor throughout

West Village Facilities:
- Vibrant retail precinct on the ground floor featuring international cuisines by renowned chefs
- Impressive rooftop garden and Chef's kitchen for functions and parties
- Private piano room for the music impresario
- Indoor 9/18 holes virtual golf course and driving range for the keen golfer
- Grand bespoke entrance foyer
- 4 Lifts

Contact Liam, 0435308141 to arrange viewing.",Liam,,https://www.realestate.com.au/property-apartment-nsw-parramatta-436046300,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b254d76fff7eb0a158058f9825470c829c08ce83b5125ec2427581e47d2951f8/image.jpg"
159,426480930,"901A/8 Cowper Street, Parramatta, NSW 2150",Apartment,800.0,3,2,1,383.18,78.0,Balcony Built-in wardrobes Dishwasher Ensuites  Gas heating Gym Indoor spa Intercom Open car spaces  Outdoor spa Pay TV access Rumpus room Secure parking Study Swimming pool - above ground Swimming pool - in-ground Toilets 2 ,"This luxury 2 bedroom apartments plus one big study room/the third bedroom located in the sought-after street --- Cowper St., is 3 minutes to the train station, and close to the shopping centre. It includes the following features:

* Security building with the recreational facilities: Gym, swimming pool;
* Spacious living room and the bedrooms;
* Air-conditioning; North facing, sunny and bright;
* Extra big study room, separate dinning room;
* Open Kitchen with gas cook top, oven, dishwasher and stainless appliance;
* Good size bedrooms with built-in, Ensuite
* Internal laundry and 1 parking space;

Don't miss out such nice property for your home. For more details or book a private inspection, please contact Mirenty on 0405400912 or Winnie on 0422 657 848","Mirenty Rusli
04054009...
Winnie Huang
04226578...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-426480930,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9712b466561116205a99b9b19f5847eb74b0f61d222d04c374fa53399d304117/image.jpg"
160,434699195,"1003/8 River Road West, Parramatta, NSW 2150",Apartment,650.0,2,2,1,383.18,78.0,Air conditioning Balcony Broadband Built-in wardrobes Dishwasher Floorboards Garage spaces  Split-system heating ,"We are excitingly introducing this nearly new complex that maybe just be the answer to all your property hunting woes.

This accommodation comprises:

- Practical open living space - tiled throughout

- Bathrooms - including separate bath / showers

- Laundry - Internal facility including dryer

- Kitchen - gas stove facility, dishwasher &oven

- Ducted A/C cover all the internal area

- Car Space - allocated","Roy Hwang
04027110...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-434699195,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/205e358487d24a2a1f0e44de2012ec8688c350dbfeba49f434848783aa908d9b/image.jpg"
161,435864672,"9/47 Sorrell Street, Parramatta, NSW 2150",Apartment,550.0,2,1,1,383.18,78.0,Balcony Garage spaces  Toilets  ,"Marsden Real Estate is pleased to present this spacious two (2) bedroom unit.

Perfectly located within minutes to Parramatta CBD and only a short drive to all local shopping centres, schools and restaurants.

Features include:
- Spacious timber kitchen with ample bench & cupboard space.
- Two (2) bedrooms with mirrored built-ins.
- Combined lounge & dining area.
-Two (2) large balconies perfect for entertaining.
- Internal laundry.
- Lock up garage

Contact our office to arrange your inspection!

All information contained herein is gathered from sources we believe to be reliable. However, we cannot guarantee its accuracy and interested parties/persons should rely on their own enquiries.","Dianne Moujalli
04147649...
Ray Ghannoum
04136899...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-435864672,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c9a09889f323cc2fb7d435a5c41fc456b4c9a2cbf6143843f0d7067d7cdc9906/image.jpg"
162,435202819,"1/99 Great Western Highway, Parramatta, NSW 2150",Unit,430.0,2,1,1,383.18,78.0,Balcony Fully fenced Garage spaces  Secure parking Swimming pool - in-ground Toilets  ,"- Spacious kitchen with electric cooktop and plenty of storage space

- Clean and orderly two-bedroom apartment

- Good-sized bedrooms with built-ins

- Huge wrap around balcony

- In-ground communal pool

- Lock up garage

- Timber floorboards throughout

- Within close proximity to all amenities such as Parramatta station, bus stops, and Parramatta Westfield.

Be sure to come to our open home every Saturday or call 8880 1009 to book a private inspection.","Rental Department
02 8880 ...",,https://www.realestate.com.au/property-unit-nsw-parramatta-435202819,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9f0f91f6a8fe82e38549ef345aa56035b033a431b438d5d128e6d70e7300b8ba/image.jpg"
163,412003075,"Address available on request, Parramatta, NSW 2150",Apartment,945.0,1,1,1,383.18,78.0,Air conditioning Dishwasher Energy efficiency rating Low (0) Furnished ,"We currently have a few of these apartment options available so we are able to accept a booking for a check-in within the next 12 months.

Modern stylish 4.5 star serviced apartments accommodation suitable for short and extended stays

Queen size bed with kitchen & internal laundry

Weekly rental: (28 nights to 3 months)
$1400.00  - 1 Bedroom Apartment
$1120.00  - Executive Studio (King)
$945.00  - Studio (King)

Flexible Check-in with a Minimum stay of 28 nights.

Visit our website for more photos and rates.

Bookings can be made without an inspection via our website www.corporatekeys.com.au. We provide individual photos for each apartment.

Rate inclusions:

Fully Furnished residence
Utility connections and all ongoing usage charges (water, gas & electricity)
Kitchenette facilities
Cable TV (6 channels)
Weekly clean included

Furnished Apartment features:
Kitchenette including: Microwave, Oven, Hot plate/stove top, Small fridge and freezer (mini bar size), Dishwasher
Fully Furnished
Washer/Dryer combo unit
24hr reception
Wi-Fi Internet Available
1 Queen
Study Desk
Onsite car parking available
Carpet
Pool
Gym
Air conditioning
Air conditioning (heating and cooling)
Alarm clock
Disability Accessible
Dishwasher
Hairdryer
In room telephone
In-room heater
Iron & ironing board
Opening windows
Radio
Tea/Coffee Making
TV
Voicemail
Shower over bath

Bookings can be made without an inspection via our website www.corporatekeys.com.au","CKI Residences Department
03927972...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-412003075,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7b4637ea8ae92b6a8f2d4ef288e6bdb1f58bddc5501bf82b4332f882565db0a6/image.jpg"
164,429823826,"311C/3 Broughton Street, Parramatta, NSW 2150",Apartment,550.0,2,2,1,383.18,78.0,Air conditioning Balcony Broadband Built-in wardrobes Carport spaces  Dishwasher Ensuites  Living areas  Pay TV access Reverse-cycle air con Secure parking Split-system air con Toilets 2 ,"Presenting this brand new 2 bedroom modern apartment in a complete security complex features a light-filled living area that is tiled throughout. Conveniently located to shops, schools and public transport be sure to be quick as this wont last long!

Features include
- Bright open plan living and dining with split system air conditioning
- Master bedroom with ensuite and built-in wardrobe and air conditioning
- Second bedroom with built-in wardrobe
- Modern Spacious kitchen with stone bench-tops, quality appliances and with gas cooking
- Internal Laundry with clothes line
- Luxurious bathrooms with stylish fittings and finishes
- Covered entertainers balcony - Secure Car","Chris Ling
04333388...",,https://www.realestate.com.au/property-apartment-nsw-parramatta-429823826,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b67d3a63ae426e38357821df06aa2c7090ae4fd717bbb675dd2d1ea2b4228b42/image.jpg"
